record,error,threshold,label
108847,0.0016877362,0.0006202863,0
108849,0.0056781673,0.0006202863,0
108851,0.0056781260,0.0006202863,0
108853,0.0056781673,0.0006202863,0
108855,0.0056781260,0.0006202863,0
108894,0.0012756965,0.0006202863,1
108921,0.0010520338,0.0006202863,1
108930,0.0010565615,0.0006202863,1
108934,0.0013976284,0.0006202863,1
108937,0.0008672288,0.0006202863,1
108975,0.0006761587,0.0006202863,1
108994,0.0016877362,0.0006202863,0
108995,0.0016877362,0.0006202863,0
108996,0.0016877362,0.0006202863,0
109000,0.0016877362,0.0006202863,0
109001,0.0056755213,0.0006202863,0
109002,0.0056754368,0.0006202863,0
109004,0.0056755213,0.0006202863,0
109006,0.0056754368,0.0006202863,0
109043,0.0009075445,0.0006202863,1
109055,0.0006257027,0.0006202863,1
109072,0.0187786420,0.0006202863,1
109090,0.0016877362,0.0006202863,0
109095,0.0016877362,0.0006202863,0
109096,0.0016877362,0.0006202863,0
109097,0.0016877362,0.0006202863,0
109101,0.0056781428,0.0006202863,0
109174,0.0056781428,0.0006202863,0
109177,0.0056781428,0.0006202863,0
109178,0.0056781428,0.0006202863,0
109179,0.0016877362,0.0006202863,0
109180,0.0016877362,0.0006202863,0
109181,0.0016877362,0.0006202863,0
109182,0.0016877362,0.0006202863,0
109183,0.0056781215,0.0006202863,0
109185,0.0056781291,0.0006202863,0
109186,0.0056781215,0.0006202863,0
109187,0.0056781291,0.0006202863,0
109215,0.0007869099,0.0006202863,1
109235,0.0016877362,0.0006202863,0
109236,0.0016877362,0.0006202863,0
109240,0.0016877362,0.0006202863,0
109241,0.0016877362,0.0006202863,0
109255,0.0028196793,0.0006202863,1
109364,0.0012766305,0.0006202863,1
109473,0.0028562161,0.0006202863,1
109477,0.0091394790,0.0006202863,1
109526,0.0016877362,0.0006202863,0
109529,0.0016877362,0.0006202863,0
109530,0.0016877362,0.0006202863,0
109532,0.0016877362,0.0006202863,0
109533,0.0056771007,0.0006202863,0
109535,0.0056771639,0.0006202863,0
109536,0.0056771639,0.0006202863,0
109540,0.0056771007,0.0006202863,0
109555,0.0152320440,0.0006202863,1
109567,0.0023842375,0.0006202863,1
109569,0.0023842375,0.0006202863,1
109573,0.0023842375,0.0006202863,1
109600,0.0181260961,0.0006202863,1
109616,0.0006410862,0.0006202863,1
109662,0.0190507940,0.0006202863,1
109667,0.0006969045,0.0006202863,1
109688,0.0023842375,0.0006202863,1
109748,0.0008047334,0.0006202863,1
109875,0.0016877362,0.0006202863,0
109877,0.0016877362,0.0006202863,0
109878,0.0016877362,0.0006202863,0
109879,0.0016877362,0.0006202863,0
109881,0.0056731844,0.0006202863,0
109883,0.0056731510,0.0006202863,0
109884,0.0056731844,0.0006202863,0
109885,0.0056731510,0.0006202863,0
109891,0.0016877362,0.0006202863,0
109892,0.0016877362,0.0006202863,0
109893,0.0016877362,0.0006202863,0
109894,0.0016877362,0.0006202863,0
109895,0.0056758864,0.0006202863,0
109896,0.0056759684,0.0006202863,0
109900,0.0056758864,0.0006202863,0
109901,0.0056759684,0.0006202863,0
109904,0.0016877362,0.0006202863,0
109905,0.0016877362,0.0006202863,0
109906,0.0016877362,0.0006202863,0
109907,0.0016877362,0.0006202863,0
110005,0.0015359153,0.0006202863,1
110036,0.0023842375,0.0006202863,1
110037,0.0023842375,0.0006202863,1
110038,0.0023842375,0.0006202863,1
110039,0.0023842375,0.0006202863,1
110040,0.0023842375,0.0006202863,1
110064,0.0040661010,0.0006202863,1
110113,0.0050310954,0.0006202863,1
110130,0.0016877362,0.0006202863,0
110133,0.0016877362,0.0006202863,0
110134,0.0016877362,0.0006202863,0
110136,0.0016877362,0.0006202863,0
110138,0.0056772765,0.0006202863,0
110140,0.0056771578,0.0006202863,0
110142,0.0051486353,0.0006202863,1
110143,0.0056771578,0.0006202863,0
110144,0.0056772765,0.0006202863,0
110159,0.0077144341,0.0006202863,1
110170,0.0011732860,0.0006202863,1
110188,0.0195595711,0.0006202863,1
110214,0.0016729807,0.0006202863,1
110217,0.0010914244,0.0006202863,1
110221,0.0016729807,0.0006202863,1
110300,0.0008861052,0.0006202863,1
110319,0.0011316654,0.0006202863,1
110328,0.0006880047,0.0006202863,1
110356,0.0006786238,0.0006202863,1
110362,0.0013976284,0.0006202863,1
110364,0.0025800065,0.0006202863,1
110366,0.0008613238,0.0006202863,1
110454,0.0018481340,0.0006202863,1
110478,0.0017475274,0.0006202863,1
110498,0.0010219893,0.0006202863,1
110520,0.0007694493,0.0006202863,1
110523,0.0007694493,0.0006202863,1
110558,0.0016877362,0.0006202863,0
110559,0.0016877362,0.0006202863,0
110562,0.0016877362,0.0006202863,0
110564,0.0016877362,0.0006202863,0
110566,0.0056782276,0.0006202863,0
110568,0.0056781359,0.0006202863,0
110569,0.0056782276,0.0006202863,0
110571,0.0056781359,0.0006202863,0
110591,0.0016877362,0.0006202863,0
110592,0.0016877362,0.0006202863,0
110595,0.0016877362,0.0006202863,0
110596,0.0016877362,0.0006202863,0
110603,0.0016877362,0.0006202863,0
110604,0.0016877362,0.0006202863,0
110634,0.0006999290,0.0006202863,1
110676,0.0016877362,0.0006202863,0
110677,0.0016877362,0.0006202863,0
110678,0.0056760475,0.0006202863,0
110679,0.0056760962,0.0006202863,0
110681,0.0056760962,0.0006202863,0
110683,0.0056760475,0.0006202863,0
110762,0.0033034984,0.0006202863,1
110769,0.0007062530,0.0006202863,1
110797,0.0016877362,0.0006202863,0
110798,0.0016877362,0.0006202863,0
110799,0.0016877362,0.0006202863,0
110801,0.0016877362,0.0006202863,0
110844,0.0091926354,0.0006202863,1
110851,0.0091926354,0.0006202863,1
110857,0.0091926354,0.0006202863,1
110860,0.0069240299,0.0006202863,1
110894,0.0022123617,0.0006202863,1
110917,0.0023113233,0.0006202863,1
110922,0.0093204373,0.0006202863,1
110925,0.0066278680,0.0006202863,1
110931,0.0091686809,0.0006202863,1
110937,0.0073000267,0.0006202863,1
110962,0.0123084849,0.0006202863,1
111004,0.0011060196,0.0006202863,1
111068,0.0008880013,0.0006202863,1
111070,0.0006923981,0.0006202863,1
111076,0.0006923981,0.0006202863,1
111088,0.0016877362,0.0006202863,0
111089,0.0016877362,0.0006202863,0
111090,0.0016877362,0.0006202863,0
111093,0.0016877362,0.0006202863,0
111102,0.0043278347,0.0006202863,1
111106,0.0044262005,0.0006202863,1
111155,0.0016877362,0.0006202863,0
111157,0.0016877362,0.0006202863,0
111158,0.0016877362,0.0006202863,0
111159,0.0016877362,0.0006202863,0
111160,0.0056760719,0.0006202863,0
111162,0.0056760719,0.0006202863,0
111163,0.0056760719,0.0006202863,0
111165,0.0056760719,0.0006202863,0
111203,0.0008367957,0.0006202863,1
111228,0.0016877362,0.0006202863,0
111230,0.0016877362,0.0006202863,0
111233,0.0016877362,0.0006202863,0
111234,0.0016877362,0.0006202863,0
111236,0.0017030270,0.0006202863,0
111237,0.0017030270,0.0006202863,0
111239,0.0017030270,0.0006202863,0
111240,0.0017030270,0.0006202863,0
111242,0.0056759838,0.0006202863,0
111244,0.0056760935,0.0006202863,0
111245,0.0056760935,0.0006202863,0
111246,0.0056759838,0.0006202863,0
111261,0.0034185277,0.0006202863,1
111281,0.0048130247,0.0006202863,1
111283,0.0048130247,0.0006202863,1
111287,0.0048130247,0.0006202863,1
111292,0.0013311685,0.0006202863,1
111297,0.0007271495,0.0006202863,1
111402,0.0016877362,0.0006202863,0
111403,0.0016877362,0.0006202863,0
111405,0.0016877362,0.0006202863,0
111409,0.0016877362,0.0006202863,0
111414,0.0278357977,0.0006202863,1
111453,0.0006909243,0.0006202863,1
111454,0.0006909243,0.0006202863,1
111455,0.0006909243,0.0006202863,1
111478,0.0012390075,0.0006202863,1
111519,0.0068363334,0.0006202863,1
111527,0.0089283607,0.0006202863,1
111593,0.0020956028,0.0006202863,1
111596,0.0007378767,0.0006202863,1
111598,0.0016877362,0.0006202863,0
111599,0.0016877362,0.0006202863,0
111602,0.0082825866,0.0006202863,1
111604,0.0016877362,0.0006202863,0
111605,0.0016877362,0.0006202863,0
111606,0.0056760491,0.0006202863,0
111610,0.0056760908,0.0006202863,0
111613,0.0056760491,0.0006202863,0
111615,0.0056760908,0.0006202863,0
111665,0.0016517546,0.0006202863,1
111668,0.0016517546,0.0006202863,1
111672,0.0016517546,0.0006202863,1
111674,0.0016517546,0.0006202863,1
111677,0.0016517546,0.0006202863,1
111681,0.0085900445,0.0006202863,1
111682,0.0085900445,0.0006202863,1
111720,0.0032797683,0.0006202863,1
111730,0.0009376178,0.0006202863,1
111733,0.0045071266,0.0006202863,1
111777,0.0023842375,0.0006202863,1
111795,0.0023842375,0.0006202863,1
111827,0.0050136149,0.0006202863,1
111860,0.0016877362,0.0006202863,0
111861,0.0016877362,0.0006202863,0
111862,0.0016877362,0.0006202863,0
111863,0.0016877362,0.0006202863,0
111864,0.0056772574,0.0006202863,0
111865,0.0056772695,0.0006202863,0
111866,0.0056772574,0.0006202863,0
111867,0.0056772695,0.0006202863,0
111872,0.0016877362,0.0006202863,0
111873,0.0016877362,0.0006202863,0
111874,0.0016877362,0.0006202863,0
111876,0.0016877362,0.0006202863,0
111877,0.0056760045,0.0006202863,0
111878,0.0056760832,0.0006202863,0
111879,0.0056760832,0.0006202863,0
111881,0.0056760045,0.0006202863,0
111906,0.0011340334,0.0006202863,1
111927,0.0124969155,0.0006202863,1
111962,0.0016877362,0.0006202863,0
111966,0.0016877362,0.0006202863,0
111967,0.0016877362,0.0006202863,0
111970,0.0016877362,0.0006202863,0
111988,0.0022420812,0.0006202863,1
111993,0.0007570667,0.0006202863,1
112037,0.0024037354,0.0006202863,1
112040,0.0006495932,0.0006202863,1
112098,0.0016877362,0.0006202863,0
112102,0.0016877362,0.0006202863,0
112103,0.0016877362,0.0006202863,0
112104,0.0016877362,0.0006202863,0
112105,0.0056771129,0.0006202863,0
112106,0.0056771148,0.0006202863,0
112108,0.0056771129,0.0006202863,0
112109,0.0056771148,0.0006202863,0
112203,0.0007694493,0.0006202863,1
112210,0.0007694493,0.0006202863,1
112234,0.0008576453,0.0006202863,1
112238,0.0008576453,0.0006202863,1
112241,0.0011511069,0.0006202863,1
112242,0.0008576453,0.0006202863,1
112243,0.0033709628,0.0006202863,1
112247,0.0059634429,0.0006202863,1
112251,0.0064786565,0.0006202863,1
112279,0.0145983392,0.0006202863,1
112281,0.0016877362,0.0006202863,0
112282,0.0016877362,0.0006202863,0
112285,0.0016877362,0.0006202863,0
112286,0.0139647997,0.0006202863,1
112287,0.0016877362,0.0006202863,0
112288,0.0056757488,0.0006202863,0
112289,0.0056757283,0.0006202863,0
112290,0.0056757488,0.0006202863,0
112291,0.0056757283,0.0006202863,0
112308,0.0016877362,0.0006202863,0
112309,0.0016877362,0.0006202863,0
112310,0.0016877362,0.0006202863,0
112313,0.0016877362,0.0006202863,0
112316,0.0018358802,0.0006202863,1
112436,0.0008661784,0.0006202863,1
112467,0.0048130247,0.0006202863,1
112471,0.0048130247,0.0006202863,1
112473,0.0048130247,0.0006202863,1
112475,0.0048130247,0.0006202863,1
112507,0.0009924110,0.0006202863,1
112509,0.0016877362,0.0006202863,0
112511,0.0016877362,0.0006202863,0
112512,0.0016877362,0.0006202863,0
112514,0.0016877362,0.0006202863,0
112516,0.0056762619,0.0006202863,0
112517,0.0056762668,0.0006202863,0
112518,0.0056762619,0.0006202863,0
112519,0.0056762668,0.0006202863,0
112521,0.0056771966,0.0006202863,0
112522,0.0056771158,0.0006202863,0
112524,0.0056771158,0.0006202863,0
112525,0.0056771966,0.0006202863,0
112526,0.0175775474,0.0006202863,1
112527,0.0007986202,0.0006202863,1
112543,0.0178071620,0.0006202863,1
112589,0.0142954620,0.0006202863,1
112595,0.0007899500,0.0006202863,1
112611,0.0026636679,0.0006202863,1
112620,0.0006909243,0.0006202863,1
112622,0.0006909243,0.0006202863,1
112650,0.0206860293,0.0006202863,1
112679,0.0089283607,0.0006202863,1
112727,0.0293985009,0.0006202863,1
112744,0.0008147138,0.0006202863,1
112747,0.0007694493,0.0006202863,1
112751,0.0007694493,0.0006202863,1
112753,0.0647396122,0.0006202863,1
112755,0.0007694493,0.0006202863,1
112757,0.0008576453,0.0006202863,1
112760,0.0013875553,0.0006202863,1
112761,0.0008576453,0.0006202863,1
112773,0.0028586101,0.0006202863,1
112777,0.0016517546,0.0006202863,1
112780,0.0016517546,0.0006202863,1
112784,0.0085900445,0.0006202863,1
112795,0.0015721294,0.0006202863,1
112796,0.0076404402,0.0006202863,1
112799,0.0152320440,0.0006202863,1
112804,0.0269408242,0.0006202863,1
112805,0.0076767600,0.0006202863,1
112806,0.0075202599,0.0006202863,1
112808,0.0075202599,0.0006202863,1
112809,0.0075202599,0.0006202863,1
112810,0.0008576453,0.0006202863,1
112814,0.0008576453,0.0006202863,1
112818,0.0125460015,0.0006202863,1
112822,0.0285315623,0.0006202863,1
112835,0.0048130247,0.0006202863,1
112836,0.0048130247,0.0006202863,1
112838,0.0048130247,0.0006202863,1
112865,0.0029048756,0.0006202863,1
112884,0.0006207905,0.0006202863,1
112893,0.0010134244,0.0006202863,1
112906,0.0035896266,0.0006202863,1
112908,0.0009298860,0.0006202863,1
112911,0.0121882978,0.0006202863,1
112914,0.0006909243,0.0006202863,1
112916,0.0006909243,0.0006202863,1
112919,0.0006909243,0.0006202863,1
112921,0.0009273727,0.0006202863,1
112931,0.0007223584,0.0006202863,1
112933,0.0089283607,0.0006202863,1
112934,0.0101237141,0.0006202863,1
112937,0.0101237141,0.0006202863,1
112950,0.0056138268,0.0006202863,1
112952,0.0033709628,0.0006202863,1
112954,0.0033709628,0.0006202863,1
112957,0.0033709628,0.0006202863,1
112960,0.0013311061,0.0006202863,1
112961,0.0266451994,0.0006202863,1
112970,0.0121242949,0.0006202863,1
112976,0.0082825866,0.0006202863,1
112978,0.0082825866,0.0006202863,1
112986,0.0136378273,0.0006202863,1
112989,0.0011256650,0.0006202863,1
112998,0.0016517546,0.0006202863,1
113000,0.0085497379,0.0006202863,1
113001,0.0016517546,0.0006202863,1
113002,0.0016517546,0.0006202863,1
113005,0.0085900445,0.0006202863,1
113006,0.0085900445,0.0006202863,1
113007,0.0089776537,0.0006202863,1
113009,0.0028429667,0.0006202863,1
113010,0.0089776537,0.0006202863,1
113013,0.0089776537,0.0006202863,1
113020,0.0018425383,0.0006202863,1
113021,0.0667472741,0.0006202863,1
113022,0.0085497379,0.0006202863,1
113024,0.0107782368,0.0006202863,1
113025,0.0057398954,0.0006202863,1
113034,0.0007650475,0.0006202863,1
113037,0.0076767600,0.0006202863,1
113041,0.0075202599,0.0006202863,1
113043,0.0075202599,0.0006202863,1
113044,0.0075202599,0.0006202863,1
113071,0.0069049211,0.0006202863,1
113074,0.0008189025,0.0006202863,1
113092,0.0093274016,0.0006202863,1
113095,0.0088856436,0.0006202863,1
113099,0.0088856436,0.0006202863,1
113101,0.0088856436,0.0006202863,1
113113,0.0101698043,0.0006202863,1
113125,0.0054739520,0.0006202863,1
113126,0.0082739711,0.0006202863,1
113128,0.0082739711,0.0006202863,1
113129,0.0008613238,0.0006202863,1
113144,0.0009861333,0.0006202863,1
113147,0.0009480449,0.0006202863,1
113149,0.0169670442,0.0006202863,1
113151,0.0089935289,0.0006202863,1
113152,0.0089935289,0.0006202863,1
113154,0.0089935289,0.0006202863,1
113157,0.0089935289,0.0006202863,1
113188,0.0033709628,0.0006202863,1
113189,0.0033709628,0.0006202863,1
113191,0.0033709628,0.0006202863,1
113192,0.0033709628,0.0006202863,1
113206,0.0006907384,0.0006202863,1
113208,0.0006907384,0.0006202863,1
113212,0.0178071620,0.0006202863,1
113216,0.0010352888,0.0006202863,1
113217,0.0010352888,0.0006202863,1
113218,0.0010352888,0.0006202863,1
113219,0.0010352888,0.0006202863,1
113225,0.0188710535,0.0006202863,1
113240,0.0090755461,0.0006202863,1
113244,0.0006982654,0.0006202863,1
113247,0.0025800065,0.0006202863,1
113254,0.0019585345,0.0006202863,1
113264,0.0006643337,0.0006202863,1
113274,0.0046531353,0.0006202863,1
113279,0.0046531353,0.0006202863,1
113287,0.0046531353,0.0006202863,1
113313,0.0065452883,0.0006202863,1
113320,0.0065452883,0.0006202863,1
113334,0.0011962023,0.0006202863,1
113336,0.0024882660,0.0006202863,1
113340,0.0013976284,0.0006202863,1
113344,0.0016878144,0.0006202863,1
113347,0.0016878144,0.0006202863,1
113348,0.0016878114,0.0006202863,1
113349,0.0016878114,0.0006202863,1
113352,0.0016878114,0.0006202863,1
113353,0.0016878114,0.0006202863,1
113355,0.0016878153,0.0006202863,1
113356,0.0016878153,0.0006202863,1
113357,0.0016878153,0.0006202863,1
113359,0.0016878153,0.0006202863,1
113361,0.0016878153,0.0006202863,1
113362,0.0216985896,0.0006202863,1
113371,0.0013074718,0.0006202863,1
113374,0.0006814063,0.0006202863,1
113388,0.0055415305,0.0006202863,1
113404,0.0037642193,0.0006202863,1
113412,0.0055415305,0.0006202863,1
113433,0.0215927816,0.0006202863,1
113435,0.0018969083,0.0006202863,1
113443,0.0183543234,0.0006202863,1
113450,0.0050136149,0.0006202863,1
113469,0.0092445080,0.0006202863,1
113477,0.0038858459,0.0006202863,1
113479,0.0064498615,0.0006202863,1
113482,0.0032783161,0.0006202863,1
113493,0.0088328368,0.0006202863,1
113495,0.0042675916,0.0006202863,1
113504,0.0091394790,0.0006202863,1
113505,0.0052845903,0.0006202863,1
113507,0.0091394790,0.0006202863,1
113533,0.0277545517,0.0006202863,1
113538,0.0009427788,0.0006202863,1
113548,0.0007122431,0.0006202863,1
113555,0.0007102930,0.0006202863,1
113573,0.0151648745,0.0006202863,1
113580,0.0016877362,0.0006202863,0
113582,0.0016877362,0.0006202863,0
113584,0.0016877362,0.0006202863,0
113585,0.0016877362,0.0006202863,0
113611,0.0071730653,0.0006202863,1
113630,0.0009234910,0.0006202863,1
113639,0.0079050233,0.0006202863,1
113654,0.0012658784,0.0006202863,1
113661,0.0273408561,0.0006202863,1
113683,0.0189397695,0.0006202863,1
113690,0.0017702182,0.0006202863,1
113691,0.0018312992,0.0006202863,1
113709,0.0007223584,0.0006202863,1
113719,0.0101237141,0.0006202863,1
113721,0.0101237141,0.0006202863,1
113730,0.0071730653,0.0006202863,1
113731,0.0071730653,0.0006202863,1
113733,0.0071730653,0.0006202863,1
113738,0.0042582516,0.0006202863,1
113743,0.0017101754,0.0006202863,1
113761,0.0015096280,0.0006202863,1
113765,0.0023116023,0.0006202863,1
113782,0.0129863027,0.0006202863,1
113788,0.0006907384,0.0006202863,1
113790,0.0006907384,0.0006202863,1
113796,0.0006907384,0.0006202863,1
113797,0.0016935546,0.0006202863,1
113798,0.0006907384,0.0006202863,1
113799,0.0016935546,0.0006202863,1
113800,0.0016935546,0.0006202863,1
113801,0.0010352888,0.0006202863,1
113803,0.0010352888,0.0006202863,1
113804,0.0016935546,0.0006202863,1
113805,0.0010352888,0.0006202863,1
113807,0.0010352888,0.0006202863,1
113808,0.0010352888,0.0006202863,1
113828,0.0011326981,0.0006202863,1
113830,0.0018589474,0.0006202863,1
113831,0.0068270411,0.0006202863,1
113847,0.0016877362,0.0006202863,0
113849,0.0016877362,0.0006202863,0
113852,0.0016877362,0.0006202863,0
113853,0.0016877362,0.0006202863,0
113906,0.0006915685,0.0006202863,1
113920,0.0275600729,0.0006202863,1
113929,0.0028675143,0.0006202863,1
113936,0.0202323478,0.0006202863,1
113939,0.0008576453,0.0006202863,1
113940,0.0008576453,0.0006202863,1
113945,0.0008576453,0.0006202863,1
113948,0.0008576453,0.0006202863,1
113951,0.0020331655,0.0006202863,1
113975,0.0189878684,0.0006202863,1
113981,0.0112692451,0.0006202863,1
113994,0.0016877362,0.0006202863,0
113996,0.0016877362,0.0006202863,0
113999,0.0191080779,0.0006202863,1
114001,0.0016877362,0.0006202863,0
114003,0.0016877362,0.0006202863,0
114004,0.0006754323,0.0006202863,1
114011,0.0006907384,0.0006202863,1
114015,0.0006978083,0.0006202863,1
114017,0.0006907384,0.0006202863,1
114032,0.0181260961,0.0006202863,1
114036,0.0009064986,0.0006202863,1
114040,0.0016877362,0.0006202863,0
114041,0.0016877362,0.0006202863,0
114043,0.0262188847,0.0006202863,1
114044,0.0006907384,0.0006202863,1
114070,0.0010352888,0.0006202863,1
114072,0.0010352888,0.0006202863,1
114074,0.0183543234,0.0006202863,1
114075,0.0010352888,0.0006202863,1
114083,0.0006455373,0.0006202863,1
114094,0.0031109385,0.0006202863,1
114114,0.0053989414,0.0006202863,1
114116,0.0068377227,0.0006202863,1
114118,0.0010365359,0.0006202863,1
114120,0.0185220427,0.0006202863,1
114123,0.0066232783,0.0006202863,1
114124,0.0040221716,0.0006202863,1
114161,0.0008072253,0.0006202863,1
114164,0.0209251075,0.0006202863,1
114194,0.0009034492,0.0006202863,1
114216,0.0007223584,0.0006202863,1
114217,0.0192484878,0.0006202863,1
114220,0.0008816939,0.0006202863,1
114232,0.0006890083,0.0006202863,1
114234,0.0308763797,0.0006202863,1
114237,0.0013976284,0.0006202863,1
114240,0.0101237141,0.0006202863,1
114241,0.0030540921,0.0006202863,1
114252,0.0101237141,0.0006202863,1
114253,0.0101237141,0.0006202863,1
114256,0.0018835724,0.0006202863,1
114292,0.0006369610,0.0006202863,1
114294,0.0014148354,0.0006202863,1
114296,0.0014148354,0.0006202863,1
114303,0.0255205342,0.0006202863,1
114304,0.0098629471,0.0006202863,1
114317,0.0071730653,0.0006202863,1
114319,0.0071730653,0.0006202863,1
114324,0.0027922872,0.0006202863,1
114339,0.0016877362,0.0006202863,0
114340,0.0016877362,0.0006202863,0
114341,0.0056756975,0.0006202863,0
114342,0.0056756562,0.0006202863,0
114344,0.0056756975,0.0006202863,0
114345,0.0056756562,0.0006202863,0
114350,0.0033709628,0.0006202863,1
114356,0.0033709628,0.0006202863,1
114363,0.0023957710,0.0006202863,1
114388,0.0025384389,0.0006202863,1
114391,0.0044323951,0.0006202863,1
114463,0.0137358644,0.0006202863,1
114470,0.0012901241,0.0006202863,1
114486,0.0079123507,0.0006202863,1
114539,0.0085497379,0.0006202863,1
114548,0.0085497379,0.0006202863,1
114550,0.0007429307,0.0006202863,1
114556,0.0180338081,0.0006202863,1
114560,0.0006907384,0.0006202863,1
114564,0.0006907384,0.0006202863,1
114566,0.0006907384,0.0006202863,1
114584,0.0050136149,0.0006202863,1
114630,0.0009606653,0.0006202863,1
114642,0.0025578056,0.0006202863,1
114649,0.0018944746,0.0006202863,1
114656,0.0049306736,0.0006202863,1
114658,0.0009966574,0.0006202863,1
114680,0.0016877362,0.0006202863,0
114681,0.0016877362,0.0006202863,0
114684,0.0016877362,0.0006202863,0
114685,0.0016877362,0.0006202863,0
114688,0.0056909939,0.0006202863,0
114689,0.0056909939,0.0006202863,0
114691,0.0056909939,0.0006202863,0
114693,0.0056909939,0.0006202863,0
114707,0.0033458708,0.0006202863,1
114747,0.0044537592,0.0006202863,1
114784,0.0010352888,0.0006202863,1
114791,0.0010352888,0.0006202863,1
114798,0.0010352888,0.0006202863,1
114845,0.0015445441,0.0006202863,1
114894,0.0007694493,0.0006202863,1
114897,0.0007694493,0.0006202863,1
114903,0.0007694493,0.0006202863,1
114904,0.0009205292,0.0006202863,1
114919,0.0091394790,0.0006202863,1
114925,0.0452877092,0.0006202863,1
114934,0.0011945256,0.0006202863,1
114940,0.0089824438,0.0006202863,1
114943,0.0055585019,0.0006202863,1
114944,0.0091394790,0.0006202863,1
114949,0.0011084187,0.0006202863,1
114969,0.0008576453,0.0006202863,1
114984,0.0010637225,0.0006202863,1
115162,0.0016877362,0.0006202863,0
115163,0.0016877362,0.0006202863,0
115164,0.0016877362,0.0006202863,0
115168,0.0006923803,0.0006202863,1
115169,0.0016877362,0.0006202863,0
115183,0.0006880826,0.0006202863,1
115202,0.0006327177,0.0006202863,1
115212,0.0010587932,0.0006202863,1
115219,0.0174289253,0.0006202863,1
115226,0.0033709628,0.0006202863,1
115230,0.0033709628,0.0006202863,1
115233,0.0058035252,0.0006202863,1
115234,0.0058035252,0.0006202863,1
115260,0.0008576453,0.0006202863,1
115267,0.0008576453,0.0006202863,1
115307,0.0016877362,0.0006202863,0
115308,0.0016877362,0.0006202863,0
115311,0.0016877362,0.0006202863,0
115312,0.0016877362,0.0006202863,0
115327,0.0016877362,0.0006202863,0
115330,0.0016877362,0.0006202863,0
115331,0.0016877362,0.0006202863,0
115332,0.0016877362,0.0006202863,0
115344,0.0008186637,0.0006202863,1
115366,0.0006245013,0.0006202863,1
115380,0.0052418317,0.0006202863,1
115395,0.0015096280,0.0006202863,1
115407,0.0071730653,0.0006202863,1
115415,0.0142954620,0.0006202863,1
115468,0.0044323951,0.0006202863,1
115485,0.0034181931,0.0006202863,1
115490,0.0041996205,0.0006202863,1
115491,0.0019963740,0.0006202863,1
115492,0.0041996205,0.0006202863,1
115499,0.0206542784,0.0006202863,1
115544,0.0006907384,0.0006202863,1
115546,0.0006907384,0.0006202863,1
115553,0.0006875652,0.0006202863,1
115555,0.0180195837,0.0006202863,1
115556,0.0006875652,0.0006202863,1
115571,0.0100792299,0.0006202863,1
115575,0.0006907384,0.0006202863,1
115579,0.0006907384,0.0006202863,1
115590,0.0016877362,0.0006202863,0
115591,0.0016877362,0.0006202863,0
115594,0.0016877362,0.0006202863,0
115595,0.0016877362,0.0006202863,0
115597,0.0056755676,0.0006202863,0
115600,0.0056754981,0.0006202863,0
115601,0.0056755676,0.0006202863,0
115602,0.0056754981,0.0006202863,0
115633,0.0024352236,0.0006202863,1
115646,0.0016877362,0.0006202863,0
115647,0.0092269458,0.0006202863,1
115648,0.0016877362,0.0006202863,0
115649,0.0016877362,0.0006202863,0
115651,0.0016877362,0.0006202863,0
115654,0.0048808197,0.0006202863,1
115669,0.0037287252,0.0006202863,1
115688,0.0008107173,0.0006202863,1
115707,0.0319540243,0.0006202863,1
115709,0.0015615068,0.0006202863,1
115713,0.0095142028,0.0006202863,1
115715,0.0006438776,0.0006202863,1
115716,0.0010462998,0.0006202863,1
115719,0.0010462998,0.0006202863,1
115720,0.0014379684,0.0006202863,1
115722,0.0092396182,0.0006202863,1
115727,0.0016877362,0.0006202863,0
115728,0.0016877362,0.0006202863,0
115730,0.0016877362,0.0006202863,0
115731,0.0016877362,0.0006202863,0
115733,0.0056753076,0.0006202863,0
115734,0.0056753076,0.0006202863,0
115737,0.0056753076,0.0006202863,0
115738,0.0056753076,0.0006202863,0
115741,0.0056772659,0.0006202863,0
115742,0.0056772659,0.0006202863,0
115744,0.0056772659,0.0006202863,0
115747,0.0056772659,0.0006202863,0
115778,0.0025800065,0.0006202863,1
115790,0.0006941310,0.0006202863,1
115802,0.0087170647,0.0006202863,1
115803,0.0010352888,0.0006202863,1
115805,0.0087170647,0.0006202863,1
115815,0.0035908477,0.0006202863,1
115817,0.0019083004,0.0006202863,1
115820,0.0006893055,0.0006202863,1
115826,0.0007346075,0.0006202863,1
115835,0.0016877362,0.0006202863,0
115836,0.0016877362,0.0006202863,0
115837,0.0016877362,0.0006202863,0
115840,0.0016877362,0.0006202863,0
115857,0.0007223584,0.0006202863,1
115863,0.0007223584,0.0006202863,1
115872,0.0008984033,0.0006202863,1
115877,0.0057323891,0.0006202863,1
115888,0.0041671505,0.0006202863,1
115889,0.0094201359,0.0006202863,1
115918,0.0101237141,0.0006202863,1
115928,0.0102031917,0.0006202863,1
115930,0.0093061602,0.0006202863,1
115932,0.0093061602,0.0006202863,1
115938,0.0093061602,0.0006202863,1
115940,0.0093061602,0.0006202863,1
115942,0.0093061602,0.0006202863,1
115951,0.0025800065,0.0006202863,1
115952,0.0016877362,0.0006202863,0
115953,0.0016877362,0.0006202863,0
115955,0.0016877362,0.0006202863,0
115956,0.0016877362,0.0006202863,0
115957,0.0056779186,0.0006202863,0
